"Link","Title","ID","Author","Created","Closed","Votes","ItemType","Status"
"http://connect.microsoft.com/SQLServer/feedback/details/352358/","Background color issue with Print Layout","352358","Teo Lachev","6/21/2008","06/27/2008","0","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/349591/","DataTime type cann't display the correct millsecond","349591","colin_chen1984","6/5/2008","06/27/2008","0","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/351308/","MSFT - Maddog: RC0Upgrade: 2000 to Katami RC0 doesn't u/g maintenance plans & jobs","351308","moody31415","6/16/2008","06/27/2008","0","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/334186/","MSFT: MSLST - Retry logic for full-text indexing failures does not merge fragments until end","334186","Cheri?","3/24/2008","06/27/2008","0","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/352257/","Setup does not recognizes the right file system while adding a node to a cluster","352257","Fabio NY","6/20/2008","06/27/2008","0","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/350336/","MSFT - Maddog: RC0Upgrade: Can't select sql 2000 instance to upgrade","350336","moody31415","6/10/2008","06/20/2008","1","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/348015/","Replace - Empty String Search Behaviour [Documentation/Engine + Workaround]","348015","DB007","5/30/2008","06/20/2008","1","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/332354/","Missing ability to select domain accounts and groups during cluster installation","332354","Allan Hirt","3/10/2008","06/20/2008","0","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/350925/","Full Text Index not getting populated in RC0","350925","Kia Sedighi","6/13/2008","06/20/2008","0","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/349659/","Cannot activate FILESTREAM","349659","Teo Lachev","6/6/2008","06/20/2008","0","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/298550/","System.IndexOutOfRangeException: Index was outside the bounds of the array. at SNINativeMethodWrapper.SNIOpenEx","298550","Mark Kucera","9/18/2007","06/20/2008","1","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/350810/","DataPlace: Report Manager Print Preview ActiveX control in RC0","350810","v-debpal","6/12/2008","06/20/2008","0","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/297584/","the description from the BOL does not match the real result of sp_helplogins procedure","297584","Marek Grzenkowicz","9/11/2007","06/20/2008","1","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/350974/","Setup : No visual feedback when buttons are clicked","350974","AaronBertrand","6/13/2008","06/20/2008","2","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/276559/","Otions in database properties windows does not change","276559","82CA73C0-DB0B-4FBB-B129-9D122030B757","5/10/2007","06/20/2008","0","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/341933/","Reporting Services - Custom Data Processing Extension","341933","Frederic Enesys","5/5/2008","06/20/2008","0","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/350509/","Null values in Timestamp columns","350509","scoble","6/11/2008","06/20/2008","0","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/349732/","SSMS: weird contents in ""Available Databases"" dropdown when SHOWPLAN_ALL is on.","349732","Michael J. Swart","6/6/2008","06/20/2008","1","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/349526/","Add feature don't work from Vista Program and Features","349526","Teo Lachev","6/5/2008","06/20/2008","0","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/331267/","SQLPolicy PSDrive in SQLPS gives an error when listing child items","331267","Rob Farley","3/3/2008","06/13/2008","0","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/337684/","MSFT: MSLST - SSIS Basic Package Tutorial doesn't work on 64-bit","337684","Cheri?","4/10/2008","06/13/2008","0","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/316930/","MSFT - Maddog: PDW Activity 'webpage' back button doesn't work as expected","316930","moody31415","12/11/2007","06/13/2008","0","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/263539/","SQL 2005 Performance Dashboard Reports","263539","Ayad_","3/15/2007","06/13/2008","2","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/279320/","Service Pack 2 Bug with Maintenance Plans when selecting ""all user databases""","279320","Roger Breu","5/30/2007","06/13/2008","3","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/331368/","SQLDMO error executing xp_subdirs when SQL 2008 running on VISTA or Windows Server 2008","331368","Bill from Plumbline","3/4/2008","06/13/2008","0","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/350130/","Installer says that it skipped component installation, but progress bar says installing","350130","mrdenny","6/9/2008","06/13/2008","1","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/331525/","Enable FILESTREAM after setup doesn't work","331525","TiborK","3/5/2008","06/13/2008","1","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/350175/","RC0 download link for ""Express Advanced 2008 x86 Executable"" actually downloads x64 version.","350175","Tom Robinson in Vancouver","6/9/2008","06/13/2008","0","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/337367/","SSIS 2008 Script Access of ADODB.RecordSet object Error","337367","OlgaD","4/8/2008","06/13/2008","0","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/333095/","Run Query multiple times causes timeout","333095","Kyle Key","3/14/2008","06/13/2008","0","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/343187/","BOL syntax for INSERT of multiple rows has extra parens","343187","Don Vilen","5/10/2008","06/13/2008","1","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/293311/","Docs: Minor issue with ACOS article ","293311","Steve Kass","8/14/2007","06/06/2008","1","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/331319/","MSIT-MSO: Data Collection, Query Statistics job fails with error violated the integrity constraints for the column for the column ""total_clr_time"" ","331319","Srikj","3/4/2008","06/06/2008","0","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/342620/","CTP 6 - BOL - Maximum Capacity Specifications for SQL Server","342620","knicholson","5/7/2008","06/06/2008","0","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/330929/","MDW Reports fail with Link Errors if OS region is set to anything other than USA (or M/D/Y)","330929","David Lean - MS","2/29/2008","06/06/2008","0","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/332465/","SQL 2000 MMC interface query and design broken after installing Katmai","332465","UMMSgary","3/10/2008","06/06/2008","0","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/241266/","Crash after trying to correct problem with internal deadlock","241266","Cine","11/28/2006","06/06/2008","0","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/349622/","x64-Setup fails von Vista SP1","349622","Daniel Schloesser","6/5/2008","06/06/2008","0","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/262018/","Logon trigger execution doesn't work when a connection is pooled","262018","Istvan Safar","3/6/2007","06/06/2008","0","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/345094/","Geometry and Geography are case senstive","345094","Ben Hall _UK_","5/20/2008","06/06/2008","0","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/325270/","MSFT: EDW - CTP5->CTP6 engine upgrade fails (SQL Server blocked access to procedure 'sys.xp_sqlagent_is_starting' of component 'Agent XPs' because this component is turned off ...)","325270","Alexey Yeltsov [MSFT]","1/30/2008","06/06/2008","0","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/290422/","MARS - CTP4 Mgmt Studio AS Server Property Page Error","290422","Parveza","8/2/2007","06/06/2008","1","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/344119/","Stop Action Now does not work for database backups","344119","Eric Gravert","5/14/2008","06/06/2008","0","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/312986/","CONNECT ON ENDPOINTS are not granted during the Mirroring Setup Wizard","312986","Troy Ault","11/28/2007","06/06/2008","1","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/334852/","AppDomain.CreateDomain crashes when called from in IDbConnectionExtension.Open","334852","Marius Constantin1","3/27/2008","06/06/2008","0","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/333835/","CLuster Install Halts if IPv6 Selected","333835","Allan Hirt","3/20/2008","06/06/2008","0","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/332416/","7 Spatial documentation bugs","332416","tanoshimi","3/10/2008","06/06/2008","0","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/330319/","Bug Bash web page is broken","330319","DWalker","2/27/2008","06/06/2008","0","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/329631/","Start PowerShell option ignores connection parameters","329631","MarcF","2/22/2008","06/06/2008","1","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/329656/","Website is down, can't download CTP","329656","duanelawrence","2/22/2008","06/06/2008","0","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/337366/","HTMLViewerStyleSheet config setting doesn't work","337366","Teo Lachev","4/8/2008","06/06/2008","0","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/345275/","Unhandled Exception thrown + the exception displays SQL Server ""2005"" instead of 2008.","345275","Sonal Chordia","5/21/2008","06/06/2008","1","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/291108/","Sql 2008 setup fails on machine where sql was uninstalled if install source is moved","291108","vvgalc","8/4/2007","06/06/2008","1","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/125650/","Japanese version of SQL Server 2005 Exp CTP Sep download page links to incompatible .NET Framework.","125650","jun ohta","9/28/2005","06/06/2008","1","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/322474/","Misleading error message for sp_droppublication  procedure","322474","Sergey Robozerov","1/15/2008","06/06/2008","0","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/346113/","KPE - Edcon -  Call the procs with the SQLCMD command we then get sql abending the proc but not setting the correct return code","346113","diteshonline","5/26/2008","06/06/2008","0","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/338823/","Subreports inside table - loops forever in preview if table is sorted","338823","Arvid Fagerborg","4/18/2008","06/06/2008","3","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/328466/","SSMS continuously connects to registered servers when open","328466","VinnyP22","2/13/2008","06/06/2008","0","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/343464/","Restore Wizard screen returns originally values when scrolling between options","343464","longone","5/12/2008","06/06/2008","0","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/243941/","Data Flow Tasks empty after checking in to source control","243941","Pukmaster","12/7/2006","06/06/2008","9","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/312907/","CDC : Nondeterministic behavior of cdc.fn_cdc_get_all_changes_[CaptureInstance]","312907","Roji. P. Thomas","11/28/2007","05/30/2008","2","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/322639/","MSFT: MS.COM/MSDN - Transactional replication failing between SQL 2005 publisher and SQL 2008 CTP subscriber using the OleDB Streaming Option on the Distribution Agent for large objects","322639","GoingGreene","1/16/2008","05/30/2008","0","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/328333/","MSFT:  MSLST  Erroneous Msg 3702  Cannot drop database ... because it is currently in use.","328333","Matt7","2/12/2008","05/30/2008","0","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/337480/","Error whilst browsing cube via a restricted-view role ","337480","Steve Rodgers","4/9/2008","05/30/2008","1","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/332935/","Installation Error When Installing SSRS CTP6 Report Builder","332935","Devastator","3/13/2008","05/30/2008","1","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/294286/","MSFT: EDW - Deadlock on captured_columns and change_tables while disabling CDC","294286","EDWDev","8/20/2007","05/30/2008","2","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/342162/","Doccumentation or SMO error - maxsize doc says in MB SMO uses KB","342162","mfs","5/6/2008","05/30/2008","0","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/329147/","MSO-MSIT: CDC is disabled when an cdc enabled database is ditach/attached","329147","Srikj","2/19/2008","05/30/2008","0","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/334466/","MSIT-MSO:  If CDC Capture Job encounters an Error, the Job is not Failing.  Status shows succeeded.","334466","Ratnav","3/26/2008","05/30/2008","0","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/297109/","MSIT-MSO: Job Activity Monitor does not report CDC job failure","297109","Srikj","9/7/2007","05/30/2008","0","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/339160/","Error using Aggregate function on calculated members","339160","VBeliaev","4/21/2008","05/30/2008","0","Bug","Closed"
